date,service_period,forecast_covers,actual_covers,forecast_sales,actual_sales,reservation_count,walk_in_ratio,delivery_order_volume,promo_flag,local_event_flag,weather_impact_score,is_holiday_x,is_weekend,is_holiday_y,holiday_name,is_holiday_eve,is_long_weekend,is_school_break,is_payday_window,season,tourism_pressure_score,forecast_required_headcount_total,required_headcount_total,forecast_required_role_garzon,forecast_required_role_host,forecast_required_role_cajero,forecast_required_role_cocinero_linea,forecast_required_role_ayudante_cocina,forecast_required_role_runner,forecast_required_role_copero,forecast_required_role_jefe_turno,required_role_garzon,required_role_host,required_role_cajero,required_role_cocinero_linea,required_role_ayudante_cocina,required_role_runner,required_role_copero,required_role_jefe_turno,scheduled_headcount_total,scheduled_overtime_hours,scheduled_avg_consecutive_work_days,scheduled_avg_demand_pressure,scheduled_delivery_orders_seen,scheduled_role_ayudante_cocina,scheduled_role_cajero,scheduled_role_cocinero_linea,scheduled_role_copero,scheduled_role_garzon,scheduled_role_host,scheduled_role_jefe_turno,scheduled_role_runner,actual_headcount_total,actual_overtime_hours,actual_avg_consecutive_work_days,actual_avg_demand_pressure,actual_delivery_orders_seen,actual_role_ayudante_cocina,actual_role_cajero,actual_role_cocinero_linea,actual_role_copero,actual_role_garzon,actual_role_host,actual_role_jefe_turno,actual_role_runner,avg_hr_mean_bpm,avg_hrv_rmssd_ms,avg_sleep_duration_hours,avg_sleep_efficiency_pct,avg_stress_score,avg_steps,avg_fatigue_proxy,avg_age,avg_bmi,avg_distance_to_work_km,cross_trained_available,absent_count_total,short_notice_absent_count,absentee_rate,short_notice_absentee_rate,deficit_count_total,has_deficit_total,deficit_role_garzon,has_deficit_role_garzon,deficit_role_cocinero_linea,has_deficit_role_cocinero_linea,deficit_role_jefe_turno,has_deficit_role_jefe_turno,day_of_week,is_friday,is_weekend_flag,is_peak_service,forecast_covers_lag1,forecast_covers_lag7,forecast_sales_lag1,forecast_sales_lag7,reservation_count_lag1,reservation_count_lag7,delivery_order_volume_lag1,delivery_order_volume_lag7,absentee_rate_lag1,absentee_rate_lag7,short_notice_absentee_rate_lag1,short_notice_absentee_rate_lag7,actual_headcount_total_lag1,actual_headcount_total_lag7,deficit_count_total_lag1,deficit_count_total_lag7
2025-08-02,11_13,44,54,672300,820889,12,0.6,5,False,True,0.05,False,True,False,0,False,False,False,True,winter,0.35,11,12,2,1,1,2,2,1,1,1,3,1,1,2,2,1,1,1,11,0.8,8.727272727272727,1.0663636363636364,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,0.8,6.5,0.915,5.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,79.26363636363637,31.527272727272727,6.581818181818182,74.10909090909091,79.2,11406.272727272728,61.81818181818182,33.0,25.70909090909091,8.772727272727273,4,3.0,3.0,0.2727272727272727,0.2727272727272727,4,1,1.0,1,0.0,0,0.0,0,5,0,1,0,32.0,30.0,511400.0,549500.0,13.0,7.0,6.0,13.0,0.0,0.2,0.0,0.2,10.0,8.0,0.0,2.0
2025-08-03,11_13,31,43,516200,725911,10,0.55,8,True,True,-0.14,False,True,False,0,False,False,False,False,winter,0.35,10,11,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,10,1.2,7.6,0.826,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,0.7,7.0,0.83875,8.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,77.85,32.19,6.609999999999999,73.94,75.1,10968.2,58.71,31.4,24.369999999999997,7.4,5,2.0,2.0,0.2,0.2,3,1,0.0,0,1.0,1,0.0,0,6,0,1,0,44.0,23.0,672300.0,421600.0,12.0,7.0,5.0,10.0,0.2727272727272727,0.0,0.2727272727272727,0.0,8.0,10.0,4.0,0.0
2025-08-04,11_13,30,33,502000,530787,4,0.62,8,False,False,0.07,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.8,11.7,0.8,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,0.8,5.875,0.75,8.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,80.12,29.85,6.62,72.78,69.97,10953.8,60.339999999999996,27.1,27.54,7.49,4,2.0,0.0,0.2,0.0,2,1,0.0,0,0.0,0,0.0,0,0,0,0,0,31.0,24.0,516200.0,378800.0,10.0,9.0,8.0,4.0,0.2,0.1,0.2,0.0,8.0,9.0,3.0,1.0
2025-08-05,11_13,22,25,388400,423876,10,0.75,8,False,False,-0.03,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,10.7,0.586,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.0,7.888888888888889,0.57,8.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,79.08,31.589999999999996,6.640000000000001,74.47999999999999,65.64,11612.6,53.56,26.7,27.160000000000004,9.1,5,1.0,1.0,0.1,0.1,1,1,0.0,0,0.0,0,0.0,0,1,0,0,0,30.0,32.0,502000.0,482900.0,4.0,9.0,8.0,3.0,0.2,0.0,0.0,0.0,8.0,10.0,2.0,0.0
2025-08-06,11_13,24,22,397800,353105,4,0.61,6,False,False,-0.2,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,9.1,0.64,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,0.0,4.375,0.6000000000000001,6.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,78.51,32.81,6.7299999999999995,76.44,63.629999999999995,11078.8,51.870000000000005,32.0,25.78,8.16,5,2.0,1.0,0.2,0.1,2,1,0.0,0,0.0,0,0.0,0,2,0,0,0,22.0,24.0,388400.0,388300.0,10.0,4.0,8.0,5.0,0.1,0.2,0.1,0.1,9.0,8.0,1.0,2.0
2025-08-07,11_13,22,23,407400,432673,4,0.65,10,False,False,-0.04,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,8.7,0.586,10.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,0.0,2.25,0.55,10.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,77.77000000000001,32.339999999999996,6.709999999999999,76.2,62.7,10490.2,47.260000000000005,32.1,26.47,5.67,5,2.0,2.0,0.2,0.2,2,1,0.0,0,0.0,0,0.0,0,3,0,0,0,24.0,26.0,397800.0,454700.0,4.0,6.0,6.0,9.0,0.2,0.1,0.1,0.0,8.0,9.0,2.0,1.0
2025-08-08,11_13,35,40,601500,708503,4,0.54,11,True,False,0.04,False,False,False,0,False,False,False,False,winter,0.35,11,11,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,11,0.9,11.272727272727273,0.8481818181818181,11.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,0.9,3.125,0.875,11.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,79.48181818181818,30.981818181818184,6.763636363636365,74.63636363636364,70.14545454545454,11281.363636363636,54.93636363636363,27.636363636363637,27.254545454545454,8.872727272727273,5,3.0,3.0,0.2727272727272727,0.2727272727272727,3,1,0.0,0,0.0,0,0.0,0,4,1,0,0,22.0,32.0,407400.0,511400.0,4.0,13.0,10.0,6.0,0.2,0.0,0.2,0.0,8.0,10.0,2.0,0.0
2025-08-09,11_13,28,27,464100,467980,7,0.7,7,False,False,-0.14,False,True,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,1.3,9.1,0.746,7.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.4,5.666666666666667,0.7255555555555556,7.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,78.62,32.46,6.63,74.45,70.86,10702.4,53.910000000000004,30.4,25.06,7.19,8,1.0,1.0,0.1,0.1,1,1,0.0,0,0.0,0,0.0,0,5,0,1,0,35.0,44.0,601500.0,672300.0,4.0,12.0,11.0,5.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,8.0,8.0,3.0,4.0
2025-08-10,11_13,22,21,416900,412452,4,0.54,11,False,False,-0.04,False,True,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,8.7,0.586,11.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.0,5.111111111111111,0.57,11.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,78.22,31.57,6.540000000000001,74.22999999999999,69.17999999999999,10983.7,50.230000000000004,30.8,25.939999999999998,7.42,5,1.0,1.0,0.1,0.1,1,1,0.0,0,0.0,0,0.0,0,6,0,1,0,28.0,31.0,464100.0,516200.0,7.0,10.0,7.0,8.0,0.1,0.2,0.1,0.2,9.0,8.0,1.0,3.0
2025-08-11,11_13,22,27,369400,408680,6,0.58,6,False,False,0.06,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,7.7,0.586,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.0,3.888888888888889,0.57,6.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,79.19,32.39,6.779999999999999,75.92999999999999,62.08,10172.2,48.260000000000005,29.1,28.1,7.88,6,1.0,1.0,0.1,0.1,1,1,0.0,0,0.0,0,0.0,0,0,0,0,0,22.0,30.0,416900.0,502000.0,4.0,4.0,11.0,8.0,0.1,0.2,0.1,0.0,9.0,8.0,1.0,2.0
2025-08-12,11_13,24,27,426300,425650,7,0.78,9,False,False,-0.03,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,8.2,0.64,9.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,0.0,9.125,0.65,9.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,79.28999999999999,31.689999999999998,6.659999999999999,75.7,63.27,10773.2,48.08,29.9,27.55,5.4399999999999995,4,2.0,1.0,0.2,0.1,2,1,1.0,1,0.0,0,0.0,0,1,0,0,0,22.0,22.0,369400.0,388400.0,6.0,10.0,6.0,8.0,0.1,0.1,0.1,0.1,9.0,9.0,1.0,1.0
2025-08-13,11_13,23,25,374100,412424,4,0.72,5,False,False,-0.04,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,16.5,0.6140000000000001,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,0.0,12.25,0.62375,5.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,81.53999999999999,28.04,6.57,72.02000000000001,71.3,10891.4,64.69,31.3,27.07,8.91,3,2.0,1.0,0.2,0.1,2,1,0.0,0,1.0,1,0.0,0,2,0,0,0,24.0,24.0,426300.0,397800.0,7.0,4.0,9.0,6.0,0.2,0.2,0.1,0.1,8.0,8.0,2.0,2.0
2025-08-14,11_13,28,28,445100,407931,10,0.7,5,False,False,-0.0,False,False,False,0,True,False,False,True,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,12.8,0.746,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,7,0.0,7.714285714285714,0.6671428571428571,5.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,81.06,30.04,6.4799999999999995,73.5,74.92,11030.7,61.410000000000004,31.7,25.35,8.65,4,3.0,2.0,0.3,0.2,3,1,0.0,0,0.0,0,0.0,0,3,0,0,0,23.0,22.0,374100.0,407400.0,4.0,4.0,5.0,10.0,0.2,0.2,0.1,0.2,8.0,8.0,2.0,2.0
2025-08-15,11_13,31,34,487700,533149,12,0.87,5,True,False,0.01,True,False,True,Asuncion de la Virgen,False,True,False,True,winter,0.55,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,1.2,13.9,0.826,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,7,0.5,4.285714285714286,0.8842857142857143,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,81.41,30.32,6.45,74.27000000000001,77.62,10618.9,62.529999999999994,29.5,26.810000000000002,7.590000000000001,4,3.0,2.0,0.3,0.2,3,1,1.0,1,1.0,1,0.0,0,4,1,0,0,28.0,35.0,445100.0,601500.0,10.0,4.0,5.0,11.0,0.3,0.2727272727272727,0.2,0.2727272727272727,7.0,8.0,3.0,3.0
2025-08-16,11_13,33,35,487600,464122,9,0.63,2,False,False,0.07,False,True,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.8,9.6,0.8800000000000001,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,6,0.8,2.1666666666666665,0.9166666666666666,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,80.35,30.939999999999998,6.640000000000001,73.49,76.76,9329.9,54.02,30.9,25.95,6.99,5,4.0,3.0,0.4,0.3,4,1,1.0,1,1.0,1,0.0,0,5,0,1,0,31.0,28.0,487700.0,464100.0,12.0,7.0,5.0,7.0,0.3,0.1,0.2,0.1,7.0,9.0,3.0,1.0
2025-08-17,11_13,33,29,487600,418258,6,0.57,2,False,False,-0.01,False,True,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,8.1,0.8800000000000001,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.0,7.444444444444445,0.9166666666666666,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,78.14,32.05,6.65,74.88,73.28999999999999,11363.7,53.010000000000005,29.6,26.060000000000002,7.05,2,1.0,1.0,0.1,0.1,1,1,1.0,1,0.0,0,0.0,0,6,0,1,0,33.0,22.0,487600.0,416900.0,9.0,4.0,2.0,11.0,0.4,0.1,0.3,0.1,6.0,9.0,4.0,1.0
2025-08-18,11_13,29,30,459300,475959,4,0.69,5,True,False,0.12,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,13.8,0.774,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,6,0.0,4.833333333333333,0.8066666666666666,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,81.85,28.369999999999997,6.39,71.82,78.14,10959.2,63.11,33.0,28.79,7.7299999999999995,3,4.0,4.0,0.4,0.4,4,1,1.0,1,1.0,1,0.0,0,0,0,0,0,33.0,22.0,487600.0,369400.0,6.0,6.0,2.0,6.0,0.1,0.1,0.1,0.1,9.0,9.0,1.0,1.0
2025-08-19,11_13,22,20,350400,320741,4,0.46,4,False,False,-0.02,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,15.8,0.586,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,0.0,9.125,0.595,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,80.33,28.119999999999997,6.659999999999999,72.69,64.96000000000001,10749.8,55.07000000000001,32.8,27.189999999999998,5.029999999999999,5,2.0,2.0,0.2,0.2,2,1,1.0,1,0.0,0,0.0,0,1,0,0,0,29.0,24.0,459300.0,426300.0,4.0,7.0,5.0,9.0,0.4,0.2,0.4,0.1,6.0,8.0,4.0,2.0
2025-08-20,11_13,23,23,383600,394070,4,0.55,6,False,False,-0.06,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,11.6,0.6140000000000001,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.0,7.222222222222222,0.5966666666666667,6.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,81.11,28.77,6.34,73.55999999999999,68.61,10687.3,54.660000000000004,30.3,28.29,8.370000000000001,3,1.0,1.0,0.1,0.1,1,1,0.0,0,0.0,0,0.0,0,2,0,0,0,22.0,23.0,350400.0,374100.0,4.0,4.0,4.0,5.0,0.2,0.2,0.2,0.1,8.0,8.0,2.0,2.0
2025-08-21,11_13,28,29,464100,474008,9,0.47,7,False,False,-0.03,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.6,7.6,0.746,7.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.6,2.6666666666666665,0.7255555555555556,7.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,79.17,30.309999999999995,6.4,73.92,71.63,10560.0,47.760000000000005,30.4,27.839999999999996,7.209999999999999,3,1.0,0.0,0.1,0.0,1,1,0.0,0,0.0,0,0.0,0,3,0,0,0,23.0,28.0,383600.0,445100.0,4.0,10.0,6.0,5.0,0.1,0.3,0.1,0.2,9.0,7.0,1.0,3.0
2025-08-22,11_13,37,42,572900,602661,13,0.54,5,True,True,0.02,False,False,False,0,False,False,False,False,winter,0.35,10,11,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,10,0.9,7.0,0.986,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.9,1.8888888888888888,0.9588888888888888,5.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,77.96000000000001,33.19,6.67,75.71000000000001,69.77000000000001,10146.7,43.97,27.3,28.119999999999997,8.23,5,1.0,1.0,0.1,0.1,2,1,0.0,0,0.0,0,0.0,0,4,1,0,0,28.0,31.0,464100.0,487700.0,9.0,12.0,7.0,5.0,0.1,0.3,0.0,0.2,9.0,7.0,1.0,3.0
2025-08-23,11_13,26,25,445200,442675,9,0.64,8,False,False,-0.04,False,True,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,7.9,0.694,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,0.0,3.75,0.705,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,79.02000000000001,31.3,6.529999999999999,73.87,67.66,9479.8,49.18,28.9,25.72,6.459999999999999,5,2.0,2.0,0.2,0.2,2,1,1.0,1,0.0,0,0.0,0,5,0,1,0,37.0,33.0,572900.0,487600.0,13.0,9.0,5.0,2.0,0.1,0.4,0.1,0.3,9.0,6.0,2.0,4.0
2025-08-24,11_13,27,26,402400,348863,4,0.45,2,False,False,-0.09,False,True,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.7,7.1,0.72,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,10,0.7,7.1,0.72,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,79.07000000000001,33.28,6.659999999999999,74.97999999999999,72.4,10995.1,50.730000000000004,32.2,24.990000000000002,9.15,4,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,0,1,0,26.0,33.0,445200.0,487600.0,9.0,6.0,8.0,2.0,0.2,0.1,0.2,0.1,8.0,9.0,2.0,1.0
2025-08-25,11_13,26,27,445200,448907,13,0.39,8,False,False,0.03,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,15.2,0.694,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,7,0.0,10.571428571428571,0.6814285714285714,8.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,80.34,27.419999999999998,6.42,73.78,72.92999999999999,11194.2,60.36,31.6,28.07,5.88,5,3.0,2.0,0.3,0.2,3,1,1.0,1,0.0,0,0.0,0,0,0,0,0,27.0,29.0,402400.0,459300.0,4.0,4.0,2.0,5.0,0.0,0.4,0.0,0.4,10.0,6.0,0.0,4.0
2025-08-26,11_13,27,28,449900,450448,14,0.65,7,False,False,0.11,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.5,9.7,0.72,7.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.5,4.444444444444445,0.7,7.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,79.22999999999999,30.119999999999997,6.51,74.2,65.94,11497.3,49.14,33.5,26.43,6.37,6,1.0,1.0,0.1,0.1,1,1,0.0,0,0.0,0,0.0,0,1,0,0,0,26.0,22.0,445200.0,350400.0,13.0,4.0,8.0,4.0,0.3,0.2,0.2,0.2,7.0,8.0,3.0,2.0
2025-08-27,11_13,22,25,340900,445263,10,0.59,3,False,False,0.01,False,False,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,9.5,0.586,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.0,8.555555555555555,0.57,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,78.28,32.43,6.6,76.15,65.53,11083.0,47.53,32.4,25.97,9.42,3,1.0,1.0,0.1,0.1,1,1,0.0,0,0.0,0,0.0,0,2,0,0,0,27.0,23.0,449900.0,383600.0,14.0,4.0,7.0,6.0,0.1,0.1,0.1,0.1,9.0,9.0,1.0,1.0
2025-08-28,11_13,33,38,544600,597624,11,0.6,8,True,True,-0.12,False,False,False,0,False,False,False,False,winter,0.35,10,11,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,10,0.9,10.2,0.8800000000000001,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,10,0.9,10.2,0.8800000000000001,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,78.84,30.869999999999997,6.4799999999999995,74.56,64.53,10877.8,48.87,28.8,27.98,9.120000000000001,4,0.0,0.0,0.0,0.0,1,1,0.0,0,0.0,0,0.0,0,3,0,0,0,22.0,28.0,340900.0,464100.0,10.0,9.0,3.0,7.0,0.1,0.1,0.1,0.0,9.0,9.0,1.0,1.0
2025-08-29,11_13,35,36,544500,559341,9,0.66,5,False,False,-0.01,False,False,False,0,False,False,False,True,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,8.5,0.9339999999999999,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,0.0,3.0,0.94875,5.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,78.75,30.560000000000002,6.470000000000001,75.19,64.42,10795.0,44.9,30.8,27.99,10.0,4,2.0,1.0,0.2,0.1,2,1,0.0,0,1.0,1,0.0,0,4,1,0,0,33.0,37.0,544600.0,572900.0,11.0,13.0,8.0,5.0,0.0,0.1,0.0,0.1,10.0,9.0,1.0,2.0
2025-08-30,11_13,38,36,625100,583403,7,0.64,9,True,False,-0.01,False,True,False,0,False,False,False,True,winter,0.35,11,10,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,11,0.6,9.363636363636363,0.920909090909091,9.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.6,2.3333333333333335,0.8433333333333333,9.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,78.8,31.40909090909091,6.527272727272727,75.19090909090909,74.72727272727273,10467.545454545454,51.7,33.18181818181818,27.318181818181817,5.681818181818182,3,2.0,2.0,0.18181818181818182,0.18181818181818182,1,1,0.0,0,0.0,0,0.0,0,5,0,1,0,35.0,26.0,544500.0,445200.0,9.0,9.0,5.0,8.0,0.2,0.2,0.1,0.2,8.0,8.0,2.0,2.0
2025-08-31,11_13,38,39,568100,588949,5,0.63,3,True,False,0.13,False,True,False,0,False,False,False,False,winter,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,4.1,1.014,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.0,3.5555555555555554,0.9855555555555556,3.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,76.99,32.589999999999996,6.5200000000000005,76.15,75.5,11369.1,48.33,26.8,27.29,6.05,5,1.0,1.0,0.1,0.1,1,1,0.0,0,0.0,0,0.0,0,6,0,1,0,38.0,27.0,625100.0,402400.0,7.0,4.0,9.0,2.0,0.18181818181818182,0.0,0.18181818181818182,0.0,9.0,10.0,1.0,0.0
2025-09-01,11_13,25,26,488000,517146,9,0.6,14,False,False,-0.08,False,False,False,0,False,False,False,True,spring,0.55,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.6,10.1,0.666,14.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.6,4.222222222222222,0.6477777777777778,14.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,79.57000000000001,29.77,6.57,74.27000000000001,68.66,11553.0,49.38,31.9,27.55,6.7299999999999995,5,1.0,1.0,0.1,0.1,1,1,0.0,0,0.0,0,0.0,0,0,0,0,0,38.0,26.0,568100.0,445200.0,5.0,13.0,3.0,8.0,0.1,0.3,0.1,0.2,9.0,7.0,1.0,3.0
2025-09-02,11_13,23,25,421600,465960,5,0.5,10,False,False,-0.18,False,False,False,0,False,False,False,True,spring,0.55,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.0,9.0,0.6140000000000001,10.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.0,2.888888888888889,0.5966666666666667,10.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,78.71000000000001,30.72,6.63,74.66999999999999,58.57000000000001,11869.7,41.06,32.9,26.18,6.42,4,1.0,1.0,0.1,0.1,1,1,0.0,0,0.0,0,0.0,0,1,0,0,0,25.0,27.0,488000.0,449900.0,9.0,14.0,14.0,7.0,0.1,0.1,0.1,0.1,9.0,9.0,1.0,1.0
2025-09-03,11_13,31,35,478200,453817,8,0.5,4,False,True,0.22,False,False,False,0,False,False,False,False,spring,0.55,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,1.0,8.5,0.826,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,1.0,2.2222222222222223,0.8033333333333333,4.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,77.5,30.869999999999997,6.720000000000001,74.56,61.339999999999996,10702.4,41.25,32.1,27.23,7.970000000000001,3,1.0,1.0,0.1,0.1,1,1,0.0,0,0.0,0,0.0,0,2,0,0,0,23.0,22.0,421600.0,340900.0,5.0,10.0,10.0,3.0,0.1,0.1,0.1,0.1,9.0,9.0,1.0,1.0
2025-09-04,11_13,25,28,497500,569637,8,0.58,15,False,False,0.03,False,False,False,0,False,False,False,False,spring,0.55,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,0.8,9.4,0.666,15.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,0.0,3.111111111111111,0.6477777777777778,15.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,78.02000000000001,30.72,6.81,75.4,65.13,10875.7,45.37,32.7,27.560000000000002,9.040000000000001,2,1.0,1.0,0.1,0.1,1,1,0.0,0,0.0,0,0.0,0,3,0,0,0,31.0,33.0,478200.0,544600.0,8.0,11.0,4.0,8.0,0.1,0.0,0.1,0.0,9.0,10.0,1.0,1.0
